Fan_hours,Refrigerator_hours,AirConditioner_hours,Television_hours,Monitor_hours,MotorPump_hours,Months,City,Company,MonthlyHours,TariffRate,ElectricityBill
8,23.0,3.0,21.0,1.0,0,2,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,635,9.2,5842.0
21,22.0,0.0,14.0,1.0,0,2,Mumbai,Optibelt Power Transmission India Private Limited,373,9.2,3431.6
13,23.0,0.0,3.0,1.0,0,2,Mumbai,Sunil Hitech Eng,246,9.2,2263.2
23,22.0,1.0,14.0,1.0,0,2,Mumbai,CESC,371,9.2,3413.2
12,22.0,1.0,18.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,591,9.2,5437.2
12,23.0,0.0,22.0,1.0,0,2,Mumbai,Kalpataru Power,445,9.2,4094.0000000000000
13,23.0,0.0,5.0,12.0,0,2,Mumbai,CESC,372,9.2,3422.4000000000000
11,23.0,3.0,6.0,12.0,0,2,Mumbai,NLC India,595,9.2,5474.0
20,22.0,3.0,7.0,1.0,0,2,Mumbai,Power Grid Corp,455,9.2,4186.0
7,23.0,2.0,8.0,1.0,0,2,Mumbai,Torrent Power Ltd.,323,9.2,2971.6
19,23.0,1.0,10.0,1.0,0,2,Mumbai,Sterlite Power Transmission Ltd,342,9.2,3146.4000000000000
19,23.0,2.0,21.0,1.0,0,2,Mumbai,Jaiprakash Power,486,9.2,4471.2
9,20.0,2.0,14.0,1.0,0,2,Mumbai,Adani Power Ltd.,486,9.2,4471.2
11,23.0,2.0,11.0,1.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),457,9.2,4204.4
7,19.0,0.0,21.0,1.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),287,9.2,2640.4000000000000
11,22.0,3.0,19.0,1.0,0,2,Mumbai,Neueon Towers / Sujana Towers Ltd.,536,9.2,4931.2
23,22.0,1.0,15.0,1.0,0,2,Mumbai,Adani Power Ltd.,536,9.2,4931.2
18,22.0,3.0,12.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,536,9.2,4931.2
23,23.0,1.0,20.0,1.0,0,2,Mumbai,Jyoti Structure,590,9.2,5428.0
10,18.0,0.0,12.0,1.0,0,2,Mumbai,Orient Green,211,9.2,1941.2000000000000
15,22.0,1.0,5.0,1.0,0,2,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",416,9.2,3827.2
16,22.0,0.0,12.0,1.0,0,2,Mumbai,Jyoti Structure,392,9.2,3606.4000000000000
19,22.0,0.0,11.0,12.0,0,2,Mumbai,NLC India,516,9.2,4747.2
13,22.0,0.0,4.0,1.0,0,2,Mumbai,Neueon Towers / Sujana Towers Ltd.,421,9.2,3873.2
9,20.0,0.0,5.0,1.0,0,2,Mumbai,Sunil Hitech Eng,237,9.2,2180.4000000000000
18,22.0,3.0,6.0,12.0,0,2,Mumbai,Jaiprakash Power,500,9.2,4600.0
13,22.0,1.0,3.0,12.0,0,2,Mumbai,Reliance Power,414,9.2,3808.8000000000000
5,17.0,2.0,22.0,1.0,0,2,Mumbai,NHPC,414,9.2,3808.8000000000000
14,22.0,0.0,4.0,1.0,0,2,Mumbai,Torrent Power Ltd.,274,9.2,2520.8000000000000
9,23.0,2.0,11.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,460,9.2,4232.0
20,23.0,0.0,7.0,1.0,0,2,Mumbai,Jyoti Structure,341,9.2,3137.2
13,23.0,3.0,7.0,1.0,0,2,Mumbai,TransRail Lighting,401,9.2,3689.2
18,22.0,1.0,14.0,1.0,0,2,Mumbai,Guj Ind Power,391,9.2,3597.2
11,23.0,2.0,14.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,391,9.2,3597.2
23,22.0,1.0,16.0,12.0,0,2,Mumbai,Tata Power Company Ltd.,541,9.2,4977.2
17,22.0,1.0,10.0,1.0,0,2,Mumbai,KEC International,541,9.2,4977.2
18,22.0,2.0,7.0,1.0,0,2,Mumbai,Orient Green,541,9.2,4977.2
9,21.0,0.0,15.0,1.0,0,2,Mumbai,NTPC Pvt. Ltd.,295,9.2,2714.0
22,23.0,2.0,3.0,1.0,0,2,Mumbai,Optibelt Power Transmission India Private Limited,439,9.2,4038.8000000000000
18,23.0,1.0,6.0,1.0,0,2,Mumbai,Power Grid Corp,439,9.2,4038.8000000000000
20,23.0,3.0,16.0,1.0,0,2,Mumbai,Reliance Power,480,9.2,4416.0
10,18.0,3.0,3.0,7.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),259,9.2,2382.8000000000000
20,22.0,2.0,16.0,1.0,0,2,Mumbai,TransRail Lighting,668,9.2,6145.600000000000
12,23.0,1.0,8.0,1.0,0,2,Mumbai,SJVN Ltd.,533,9.2,4903.600000000000
12,23.0,1.0,17.0,12.0,0,2,Mumbai,Guj Ind Power,683,9.2,6283.600000000000
17,22.0,0.0,20.0,12.0,0,2,Mumbai,NTPC Pvt. Ltd.,568,9.2,5225.600000000000
16,23.0,1.0,3.0,1.0,0,2,Mumbai,Reliance Power,434,9.2,3992.8000000000000
18,22.0,3.0,16.0,1.0,0,2,Mumbai,NHPC,540,9.2,4968.0
8,22.0,2.0,9.0,1.0,0,2,Mumbai,Optibelt Power Transmission India Private Limited,376,9.2,3459.2
6,17.0,3.0,20.0,1.0,0,2,Mumbai,TransRail Lighting,366,9.2,3367.2
19,22.0,1.0,17.0,1.0,0,2,Mumbai,JSW Energy Ltd.,514,9.2,4728.800000000000
20,22.0,2.0,6.0,1.0,0,2,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,514,9.2,4728.800000000000
19,22.0,2.0,10.0,1.0,0,2,Mumbai,Power Grid Corp,370,9.2,3404.0000000000000
16,23.0,0.0,14.0,1.0,0,2,Mumbai,L&T Transmission & Distribution,383,9.2,3523.6
10,17.0,3.0,13.0,1.0,0,2,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,303,9.2,2787.6
5,17.0,0.0,7.0,1.0,0,2,Mumbai,Reliance Energy,303,9.2,2787.6
19,23.0,2.0,18.0,1.0,0,2,Mumbai,Jaiprakash Power,468,9.2,4305.600000000000
6,23.0,0.0,18.0,1.0,0,2,Mumbai,NTPC Pvt. Ltd.,382,9.2,3514.4000000000000
6,22.0,2.0,17.0,1.0,0,2,Mumbai,Sunil Hitech Eng,499,9.2,4590.800000000000
14,23.0,2.0,8.0,1.0,0,2,Mumbai,Jyoti Structure,476,9.2,4379.2
10,22.0,1.0,11.0,1.0,0,2,Mumbai,Torrent Power Ltd.,400,9.2,3680.0000000000000
18,22.0,1.0,4.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,265,9.2,2438.0
20,23.0,0.0,10.0,1.0,0,2,Mumbai,Guj Ind Power,339,9.2,3118.8000000000000
5,20.0,0.0,19.0,7.0,0,2,Mumbai,Tata Power Company Ltd.,339,9.2,3118.8000000000000
20,22.0,2.0,19.0,1.0,0,2,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,685,9.2,6302.000000000000
19,23.0,0.0,4.0,12.0,0,2,Mumbai,Torrent Power Ltd.,359,9.2,3302.8000000000000
21,23.0,1.0,3.0,1.0,0,2,Mumbai,Guj Ind Power,355,9.2,3266.0000000000000
16,23.0,0.0,8.0,12.0,0,2,Mumbai,Kalpataru Power,355,9.2,3266.0000000000000
14,23.0,0.0,8.0,12.0,0,2,Mumbai,Power Grid Corp,406,9.2,3735.2
8,20.0,3.0,18.0,1.0,0,2,Mumbai,SJVN Ltd.,368,9.2,3385.6
18,22.0,0.0,3.0,1.0,0,2,Mumbai,Sunil Hitech Eng,308,9.2,2833.6
6,21.0,3.0,11.0,1.0,0,2,Mumbai,JSW Energy Ltd.,324,9.2,2980.8000000000000
7,23.0,0.0,19.0,1.0,0,2,Mumbai,TransRail Lighting,333,9.2,3063.6
9,22.0,1.0,17.0,1.0,0,2,Mumbai,Unitech Power Transmission Ltd.,569,9.2,5234.800000000000
7,19.0,3.0,8.0,7.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),419,9.2,3854.8000000000000
18,23.0,2.0,14.0,1.0,0,2,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,419,9.2,3854.8000000000000
8,22.0,1.0,16.0,1.0,0,2,Mumbai,TransRail Lighting,306,9.2,2815.2
19,23.0,2.0,20.0,1.0,0,2,Mumbai,Jyoti Structure,502,9.2,4618.4
16,22.0,3.0,14.0,1.0,0,2,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",508,9.2,4673.600000000000
6,17.0,2.0,6.0,1.0,0,2,Mumbai,Sunil Hitech Eng,357,9.2,3284.4000000000000
14,23.0,1.0,17.0,1.0,0,2,Mumbai,Reliance Energy,587,9.2,5400.4
17,22.0,1.0,22.0,1.0,0,2,Mumbai,Reliance Energy,587,9.2,5400.4
14,23.0,3.0,20.0,1.0,0,2,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,449,9.2,4130.800000000000
15,23.0,1.0,4.0,1.0,0,2,Mumbai,Tata Power Company Ltd.,485,9.2,4462.0
21,22.0,1.0,5.0,1.0,0,2,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,477,9.2,4388.4
18,22.0,1.0,13.0,12.0,0,2,Mumbai,Tata Power Company Ltd.,580,9.2,5336.0
17,22.0,1.0,21.0,1.0,0,2,Mumbai,Indowind Energy,506,9.2,4655.2
23,23.0,2.0,9.0,1.0,0,2,Mumbai,Kalpataru Power,623,9.2,5731.600000000000
20,22.0,1.0,15.0,1.0,0,2,Mumbai,Indowind Energy,585,9.2,5382.0
20,23.0,1.0,9.0,1.0,0,2,Mumbai,Torrent Power Ltd.,356,9.2,3275.2
15,23.0,2.0,5.0,1.0,0,2,Mumbai,Jyoti Structure,356,9.2,3275.2
16,22.0,2.0,3.0,1.0,0,2,Mumbai,GE T&D India Limited,489,9.2,4498.800000000000
10,18.0,2.0,16.0,1.0,0,2,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,424,9.2,3900.8000000000000
15,22.0,0.0,4.0,1.0,0,2,Mumbai,Reliance Energy,424,9.2,3900.8000000000000
6,17.0,0.0,5.0,1.0,0,2,Mumbai,Orient Green,114,9.2,1048.8
6,17.0,3.0,12.0,1.0,0,2,Mumbai,Adani Power Ltd.,403,9.2,3707.6
20,22.0,0.0,5.0,1.0,0,2,Mumbai,Torrent Power Ltd.,447,9.2,4112.4
14,22.0,2.0,3.0,1.0,0,2,Mumbai,Power Grid Corp,447,9.2,4112.4
14,22.0,2.0,4.0,1.0,0,2,Mumbai,Power Grid Corp,447,9.2,4112.4
6,20.0,3.0,16.0,1.0,0,2,Mumbai,Sunil Hitech Eng,410,9.2,3772.0000000000000
21,22.0,2.0,16.0,1.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),410,9.2,3772.0000000000000
19,23.0,3.0,18.0,1.0,0,2,Mumbai,Torrent Power Ltd.,677,9.2,6228.4
7,17.0,1.0,7.0,7.0,0,2,Mumbai,Unitech Power Transmission Ltd.,412,9.2,3790.4000000000000
5,17.0,1.0,4.0,1.0,0,2,Mumbai,GE T&D India Limited,296,9.2,2723.2
23,23.0,3.0,12.0,1.0,0,2,Mumbai,GE T&D India Limited,497,9.2,4572.4
10,20.0,1.0,4.0,1.0,0,2,Mumbai,Kalpataru Power,223,9.2,2051.6
18,22.0,0.0,21.0,1.0,0,2,Mumbai,L&T Transmission & Distribution,552,9.2,5078.4
17,22.0,1.0,11.0,1.0,0,2,Mumbai,Jaiprakash Power,562,9.2,5170.4
15,22.0,1.0,10.0,12.0,0,2,Mumbai,Kalpataru Power,647,9.2,5952.4
23,22.0,3.0,14.0,1.0,0,2,Mumbai,JSW Energy Ltd.,548,9.2,5041.600000000000
12,23.0,1.0,16.0,12.0,0,2,Mumbai,KEC International,613,9.2,5639.600000000000
6,23.0,0.0,13.0,1.0,0,2,Mumbai,Sterlite Power Transmission Ltd,337,9.2,3100.4000000000000
17,23.0,3.0,7.0,1.0,0,2,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,608,9.2,5593.600000000000
10,21.0,3.0,5.0,7.0,0,2,Mumbai,Sunil Hitech Eng,496,9.2,4563.2
20,22.0,1.0,4.0,1.0,0,2,Mumbai,Reliance Power,364,9.2,3348.8000000000000
10,19.0,2.0,21.0,7.0,0,2,Mumbai,Reliance Power,665,9.2,6118.000000000000
11,22.0,1.0,17.0,1.0,0,2,Mumbai,TransRail Lighting,423,9.2,3891.6
14,23.0,2.0,7.0,12.0,0,2,Mumbai,TransRail Lighting,617,9.2,5676.4
22,22.0,0.0,20.0,12.0,0,2,Mumbai,NHPC,694,9.2,6384.800000000000
9,21.0,0.0,22.0,1.0,0,2,Mumbai,Reliance Power,386,9.2,3551.2
21,23.0,1.0,20.0,12.0,0,2,New Delhi,JSW Energy Ltd.,704,8.5,5984.0
8,19.0,1.0,15.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),440,8.5,3740.0
20,22.0,2.0,8.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,456,8.5,3876.0
14,23.0,1.0,21.0,12.0,0,2,New Delhi,Guj Ind Power,581,8.5,4938.5
6,20.0,3.0,20.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,588,8.5,4998.0
5,17.0,3.0,3.0,1.0,0,2,New Delhi,Optibelt Power Transmission India Private Limited,435,8.5,3697.5
20,22.0,2.0,20.0,12.0,0,2,New Delhi,Unitech Power Transmission Ltd.,651,8.5,5533.5
13,23.0,0.0,17.0,12.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),422,8.5,3587.0
9,22.0,2.0,20.0,7.0,0,2,New Delhi,Jaiprakash Power,577,8.5,4904.5
5,23.0,3.0,22.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),413,8.5,3510.5
11,23.0,2.0,15.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),413,8.5,3510.5
8,20.0,2.0,8.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",453,8.5,3850.5
10,21.0,0.0,8.0,1.0,0,2,New Delhi,CESC,417,8.5,3544.5
8,19.0,3.0,16.0,7.0,0,2,New Delhi,Jyoti Structure,417,8.5,3544.5
22,22.0,2.0,16.0,1.0,0,2,New Delhi,NLC India,408,8.5,3468.0
10,22.0,2.0,6.0,1.0,0,2,New Delhi,Indowind Energy,408,8.5,3468.0
15,23.0,2.0,6.0,1.0,0,2,New Delhi,Orient Green,541,8.5,4598.5
12,23.0,0.0,18.0,12.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",436,8.5,3706.0
13,23.0,1.0,14.0,1.0,0,2,New Delhi,Kalpataru Power,436,8.5,3706.0
19,22.0,2.0,19.0,12.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,673,8.5,5720.5
8,19.0,2.0,17.0,1.0,0,2,New Delhi,GE T&D India Limited,545,8.5,4632.5
17,22.0,2.0,15.0,1.0,0,2,New Delhi,Torrent Power Ltd.,569,8.5,4836.5
23,22.0,2.0,11.0,1.0,0,2,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,432,8.5,3672.0
11,23.0,3.0,13.0,1.0,0,2,New Delhi,NLC India,429,8.5,3646.5
7,23.0,3.0,6.0,7.0,0,2,New Delhi,Indowind Energy,393,8.5,3340.5
20,22.0,1.0,18.0,1.0,0,2,New Delhi,Reliance Energy,393,8.5,3340.5
20,23.0,2.0,8.0,1.0,0,2,New Delhi,Kalpataru Power,476,8.5,4046.0
5,17.0,3.0,7.0,7.0,0,2,New Delhi,Sunil Hitech Eng,428,8.5,3638.0
7,22.0,3.0,14.0,1.0,0,2,New Delhi,Jaiprakash Power,604,8.5,5134.0
17,23.0,1.0,10.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,399,8.5,3391.5
11,23.0,0.0,21.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),399,8.5,3391.5
21,22.0,2.0,8.0,1.0,0,2,New Delhi,Reliance Power,533,8.5,4530.5
14,22.0,0.0,12.0,1.0,0,2,New Delhi,Guj Ind Power,533,8.5,4530.5
17,22.0,3.0,17.0,1.0,0,2,New Delhi,Jaiprakash Power,533,8.5,4530.5
17,22.0,1.0,16.0,1.0,0,2,New Delhi,Sunil Hitech Eng,573,8.5,4870.5
16,23.0,1.0,19.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),635,8.5,5397.5
8,23.0,2.0,21.0,1.0,0,2,New Delhi,Reliance Energy,635,8.5,5397.5
17,23.0,3.0,22.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,635,8.5,5397.5
13,23.0,3.0,11.0,1.0,0,2,New Delhi,Optibelt Power Transmission India Private Limited,503,8.5,4275.5
7,19.0,2.0,16.0,1.0,0,2,New Delhi,SJVN Ltd.,371,8.5,3153.5
15,22.0,2.0,5.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,439,8.5,3731.5
8,19.0,1.0,13.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",439,8.5,3731.5
11,22.0,2.0,8.0,1.0,0,2,New Delhi,GE T&D India Limited,381,8.5,3238.5
18,23.0,2.0,7.0,1.0,0,2,New Delhi,Tata Power Company Ltd.,469,8.5,3986.5
12,23.0,3.0,11.0,1.0,0,2,New Delhi,Kalpataru Power,538,8.5,4573.0
16,23.0,0.0,21.0,1.0,0,2,New Delhi,Tata Power Company Ltd.,538,8.5,4573.0
11,23.0,3.0,22.0,1.0,0,2,New Delhi,NHPC,543,8.5,4615.5
15,23.0,1.0,10.0,1.0,0,2,New Delhi,Optibelt Power Transmission India Private Limited,311,8.5,2643.5
8,23.0,1.0,11.0,7.0,0,2,New Delhi,Unitech Power Transmission Ltd.,592,8.5,5032.0
5,19.0,2.0,7.0,7.0,0,2,New Delhi,Orient Green,481,8.5,4088.5
22,22.0,1.0,21.0,1.0,0,2,New Delhi,Torrent Power Ltd.,499,8.5,4241.5
17,23.0,1.0,9.0,1.0,0,2,New Delhi,Unitech Power Transmission Ltd.,499,8.5,4241.5
15,23.0,2.0,18.0,1.0,0,2,New Delhi,Jaiprakash Power,602,8.5,5117.0
19,22.0,0.0,20.0,1.0,0,2,New Delhi,Optibelt Power Transmission India Private Limited,425,8.5,3612.5
15,22.0,2.0,7.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,457,8.5,3884.5
22,22.0,3.0,9.0,1.0,0,2,New Delhi,Kalpataru Power,620,8.5,5270.0
23,22.0,3.0,15.0,1.0,0,2,New Delhi,NTPC Pvt. Ltd.,620,8.5,5270.0
23,22.0,2.0,6.0,12.0,0,2,New Delhi,KEC International,589,8.5,5006.5
11,22.0,3.0,14.0,1.0,0,2,New Delhi,JSW Energy Ltd.,548,8.5,4658.0
19,23.0,0.0,20.0,1.0,0,2,New Delhi,Reliance Power,548,8.5,4658.0
15,22.0,3.0,13.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,500,8.5,4250.0
14,22.0,1.0,7.0,1.0,0,2,New Delhi,GE T&D India Limited,492,8.5,4182.0
7,19.0,3.0,10.0,1.0,0,2,New Delhi,Jaiprakash Power,492,8.5,4182.0
15,23.0,2.0,21.0,1.0,0,2,New Delhi,Indowind Energy,441,8.5,3748.5
23,23.0,2.0,20.0,12.0,0,2,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,664,8.5,5644.0
21,23.0,1.0,7.0,1.0,0,2,New Delhi,Power Grid Corp,464,8.5,3944.0
9,17.0,3.0,6.0,1.0,0,2,New Delhi,Tata Power Company Ltd.,464,8.5,3944.0
13,22.0,0.0,6.0,12.0,0,2,New Delhi,Sunil Hitech Eng,566,8.5,4811.0
9,23.0,2.0,8.0,7.0,0,2,New Delhi,JSW Energy Ltd.,566,8.5,4811.0
8,17.0,1.0,21.0,7.0,0,2,New Delhi,NTPC Pvt. Ltd.,490,8.5,4165.0
17,22.0,1.0,15.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,537,8.5,4564.5
6,20.0,1.0,7.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,330,8.5,2805.0
18,22.0,3.0,12.0,1.0,0,2,New Delhi,Jaiprakash Power,431,8.5,3663.5
14,23.0,2.0,21.0,1.0,0,2,New Delhi,JSW Energy Ltd.,431,8.5,3663.5
5,18.0,2.0,7.0,7.0,0,2,New Delhi,Orient Green,431,8.5,3663.5
9,18.0,2.0,21.0,7.0,0,2,New Delhi,Kalpataru Power,424,8.5,3604.0
11,23.0,1.0,12.0,12.0,0,2,New Delhi,NHPC,461,8.5,3918.5
23,22.0,2.0,8.0,1.0,0,2,New Delhi,TransRail Lighting,586,8.5,4981.0
13,22.0,3.0,13.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,378,8.5,3213.0
21,23.0,2.0,3.0,1.0,0,2,New Delhi,Torrent Power Ltd.,522,8.5,4437.0
21,22.0,1.0,20.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",531,8.5,4513.5
15,23.0,3.0,15.0,1.0,0,2,New Delhi,Sunil Hitech Eng,531,8.5,4513.5
15,23.0,1.0,4.0,12.0,0,2,New Delhi,CESC,531,8.5,4513.5
17,23.0,1.0,5.0,1.0,0,2,New Delhi,JSW Energy Ltd.,531,8.5,4513.5
17,23.0,3.0,4.0,1.0,0,2,New Delhi,Torrent Power Ltd.,454,8.5,3859.0
15,22.0,1.0,7.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,351,8.5,2983.5
10,22.0,1.0,14.0,1.0,0,2,New Delhi,Orient Green,351,8.5,2983.5
8,22.0,0.0,13.0,1.0,0,2,New Delhi,Orient Green,351,8.5,2983.5
7,18.0,3.0,18.0,1.0,0,2,New Delhi,Orient Green,480,8.5,4080.0
13,22.0,3.0,4.0,1.0,0,2,New Delhi,NHPC,458,8.5,3893.0
5,23.0,0.0,20.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,370,8.5,3145.0
15,23.0,2.0,13.0,1.0,0,2,New Delhi,TransRail Lighting,616,8.5,5236.0
15,22.0,1.0,13.0,1.0,0,2,New Delhi,Jaiprakash Power,342,8.5,2907.0
12,23.0,0.0,19.0,1.0,0,2,New Delhi,Orient Green,591,8.5,5023.5
16,23.0,1.0,17.0,1.0,0,2,New Delhi,Power Grid Corp,397,8.5,3374.5
10,20.0,1.0,15.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),447,8.5,3799.5
8,18.0,2.0,16.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,340,8.5,2890.0
17,22.0,3.0,7.0,1.0,0,2,New Delhi,TransRail Lighting,369,8.5,3136.5
12,22.0,1.0,21.0,1.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,528,8.5,4488.0
22,23.0,1.0,13.0,1.0,0,2,New Delhi,KEC International,526,8.5,4471.0
14,23.0,3.0,6.0,1.0,0,2,New Delhi,GE T&D India Limited,526,8.5,4471.0
9,21.0,0.0,21.0,1.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,526,8.5,4471.0
14,22.0,2.0,18.0,1.0,0,2,New Delhi,Reliance Energy,449,8.5,3816.5
19,22.0,3.0,18.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",648,8.5,5508.0
11,23.0,1.0,20.0,1.0,0,2,New Delhi,Sunil Hitech Eng,555,8.5,4717.5
23,23.0,2.0,8.0,1.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),444,8.5,3774.0
16,23.0,2.0,12.0,1.0,0,2,New Delhi,GE T&D India Limited,410,8.5,3485.0
13,22.0,0.0,6.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,312,8.5,2652.0
14,22.0,3.0,14.0,1.0,0,2,New Delhi,Torrent Power Ltd.,468,8.5,3978.0
13,23.0,0.0,9.0,1.0,0,2,New Delhi,NHPC,468,8.5,3978.0
23,22.0,1.0,11.0,1.0,0,2,New Delhi,NTPC Pvt. Ltd.,468,8.5,3978.0
9,18.0,2.0,6.0,1.0,0,2,New Delhi,CESC,352,8.5,2992.0
22,22.0,1.0,5.0,1.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,352,8.5,2992.0
21,22.0,2.0,4.0,1.0,0,2,New Delhi,Jyoti Structure,352,8.5,2992.0
9,17.0,3.0,21.0,1.0,0,2,New Delhi,Power Grid Corp,352,8.5,2992.0
11,22.0,0.0,6.0,12.0,0,2,New Delhi,Sunil Hitech Eng,332,8.5,2822.0
8,19.0,1.0,6.0,7.0,0,2,New Delhi,KEC International,261,8.5,2218.5
5,23.0,0.0,13.0,1.0,0,2,New Delhi,CESC,279,8.5,2371.5
12,23.0,0.0,16.0,1.0,0,2,New Delhi,Kalpataru Power,582,8.5,4947.0
6,23.0,2.0,18.0,1.0,0,2,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,365,8.5,3102.5
7,22.0,0.0,12.0,7.0,0,2,New Delhi,KEC International,365,8.5,3102.5
16,23.0,1.0,9.0,1.0,0,2,New Delhi,Optibelt Power Transmission India Private Limited,560,8.5,4760.0
18,23.0,3.0,15.0,1.0,0,2,New Delhi,Sterlite Power Transmission Ltd,560,8.5,4760.0
14,22.0,2.0,9.0,1.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,524,8.5,4454.0
21,22.0,0.0,11.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,524,8.5,4454.0
7,21.0,3.0,3.0,7.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,524,8.5,4454.0
12,22.0,2.0,4.0,1.0,0,2,New Delhi,Torrent Power Ltd.,377,8.5,3204.5
21,22.0,2.0,4.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",430,8.5,3655.0
13,23.0,3.0,6.0,12.0,0,2,New Delhi,Unitech Power Transmission Ltd.,489,8.5,4156.5
6,18.0,0.0,8.0,7.0,0,2,New Delhi,GE T&D India Limited,385,8.5,3272.5
12,22.0,2.0,3.0,12.0,0,2,New Delhi,NHPC,579,8.5,4921.5
13,23.0,1.0,10.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",293,8.5,2490.5
7,20.0,0.0,13.0,1.0,0,2,New Delhi,Orient Green,293,8.5,2490.5
9,18.0,3.0,3.0,1.0,0,2,New Delhi,Sterlite Power Transmission Ltd,336,8.5,2856.0
21,22.0,1.0,3.0,1.0,0,2,New Delhi,JSW Energy Ltd.,401,8.5,3408.5
22,23.0,0.0,21.0,12.0,0,2,New Delhi,Adani Power Ltd.,772,8.5,6562.0
17,22.0,2.0,19.0,12.0,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),504,8.5,4284.0
19,23.0,3.0,16.0,1.0,0,2,New Delhi,L&T Transmission & Distribution,504,8.5,4284.0
16,23.0,1.0,20.0,12.0,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,488,8.5,4148.0
21,23.0,3.0,16.0,1.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,488,8.5,4148.0
